fragment_id,mol_id,linker_smiles,chemotype_label
FRAG_385f4679af,JAK2_ca0a832409,[7*]N(C/C=C/CCO[25*])C1CC1,aza_oxa
FRAG_aea67c8bd8,JAK2_ca0a832409,[7*]N(C/C=C/CC[27*])C1CC1,aza
FRAG_b370085420,JAK2_ca0a832409,[7*]N(C/C=C/C[28*])C1CC1,aza
FRAG_8d4697eae0,JAK2_ca0a832409,[7*]N(C/C=C/[29*])C1CC1,aza
FRAG_3c868ffb4e,JAK2_ca0a832409,[7*]c1cccc([14*])c1,alkyl
FRAG_2e8cbf31e2,JAK2_ca0a832409,[7*]c1cccc(N[15*])c1,aza
FRAG_2c02da5cd6,JAK2_ca0a832409,[8*]CN(C/C=C/CCO[25*])C1CC1,aza_oxa
FRAG_2ff51cedc3,JAK2_ca0a832409,[8*]CN(C/C=C/CC[27*])C1CC1,aza
FRAG_4d255ddf0a,JAK2_ca0a832409,[8*]CN(C/C=C/C[28*])C1CC1,aza
FRAG_38b2bd809b,JAK2_ca0a832409,[8*]CN(C/C=C/[29*])C1CC1,aza
FRAG_20be083a5f,JAK2_ca0a832409,[12*]Nc1nccc([21*])n1,diaza
FRAG_bbb6a71d63,JAK2_ca0a832409,[14*]c1nccc([21*])n1,diaza
FRAG_2c977012de,JAK2_ca0a832409,[14*]c1nccc(-c2cccc([27*])c2)n1,diaza
FRAG_54144b5591,JAK2_ca0a832409,[19*]c1cccc([27*])c1,alkyl
FRAG_4d7aa44db0,JAK2_ca0a832409,[19*]c1cccc(O[28*])c1,oxa
FRAG_8178ccb0bf,JAK2_ca0a832409,[19*]c1cccc(OC[29*])c1,oxa
FRAG_432a4d2930,JAK2_ca0a832409,*CCOc1cccc([19*])c1,oxa
FRAG_cff64226ed,JAK2_ca0a832409,*CCO[25*],oxa
FRAG_3ea3c230f2,JAK2_471b7843d8,[6*]c1cccc([13*])c1,alkyl
FRAG_02b6ef55cb,JAK2_471b7843d8,[6*]c1cccc(O[14*])c1,oxa
FRAG_d1f9928725,JAK2_471b7843d8,[6*]c1cccc(OC[15*])c1,oxa
FRAG_b2838b0225,JAK2_471b7843d8,[6*]c1cccc(OCC[16*])c1,oxa
FRAG_38773a3fe7,JAK2_471b7843d8,[6*]c1cccc(OCC/C=C/[18*])c1,oxa
FRAG_6b859e80ee,JAK2_471b7843d8,[6*]c1cccc(OCC/C=C/C[19*])c1,oxa
FRAG_2666d2a5e6,JAK2_471b7843d8,[7*]c1nc(N[26*])ncc1C,diaza
FRAG_ec16cd2995,JAK2_471b7843d8,[7*]c1nc([28*])ncc1C,diaza
FRAG_ebd8cad6a8,JAK2_471b7843d8,[11*]OCC[16*],oxa
FRAG_b85bb4341a,JAK2_471b7843d8,[11*]OCC/C=C/[18*],oxa
FRAG_e4557fb652,JAK2_471b7843d8,[11*]OCC/C=C/C[19*],oxa
FRAG_a2e612437a,JAK2_471b7843d8,[11*]OCC/C=C/CN([21*])C,oxa_aza
FRAG_46be3d09b9,JAK2_471b7843d8,[11*]OCC/C=C/CN(C)C[22*],oxa_aza
FRAG_1ccfb88a76,JAK2_471b7843d8,[13*]CC/C=C/[18*],alkyl
FRAG_bad3f6b39d,JAK2_471b7843d8,[13*]CC/C=C/C[19*],alkyl
FRAG_ed0d1fb8a2,JAK2_471b7843d8,[13*]CC/C=C/CN([21*])C,aza
FRAG_0c70d95a65,JAK2_471b7843d8,[13*]CC/C=C/CN(C)C[22*],aza
FRAG_4d8ec2ae79,JAK2_471b7843d8,[14*]C/C=C/[18*],alkyl
FRAG_6dccbd6ec2,JAK2_471b7843d8,[14*]C/C=C/C[19*],alkyl
FRAG_3384f5f084,JAK2_471b7843d8,[14*]C/C=C/CN([21*])C,aza
FRAG_c899677949,JAK2_471b7843d8,[14*]C/C=C/CN(C)C[22*],aza
FRAG_4e3d6f2e6f,JAK2_471b7843d8,[15*]/C=C/C[19*],alkyl
FRAG_4d2dbb029a,JAK2_471b7843d8,[15*]/C=C/CN([21*])C,aza
FRAG_8b258a35ac,JAK2_471b7843d8,[15*]/C=C/CN(C)C[22*],aza
FRAG_c29db0aff2,JAK2_471b7843d8,[15*]/C=C/CN(C)Cc1cccc([28*])c1,aza
FRAG_3a7b471f75,JAK2_471b7843d8,[17*]CN([21*])C,aza
FRAG_7d7bd29a74,JAK2_471b7843d8,[17*]CN(C)C[22*],aza
FRAG_1258648c7d,JAK2_471b7843d8,[17*]CN(C)Cc1cccc([28*])c1,aza
FRAG_dfc2454265,JAK2_471b7843d8,[4*]Nc1cccc(CN(C)C[17*])c1,diaza
FRAG_8b78409cfc,JAK2_471b7843d8,[18*]N(C)C[22*],aza
FRAG_50f193f996,JAK2_471b7843d8,[18*]N(C)Cc1cccc([28*])c1,aza
FRAG_04e8130415,JAK2_471b7843d8,[4*]Nc1cccc(CN([18*])C)c1,diaza
FRAG_19eaf20f85,JAK2_471b7843d8,[19*]Cc1cccc([28*])c1,alkyl
FRAG_87a0eb9cf5,JAK2_471b7843d8,[4*]Nc1cccc(C[19*])c1,aza
FRAG_748da7d566,JAK2_471b7843d8,[21*]c1cccc([28*])c1,alkyl
FRAG_97cc1196cb,JAK2_471b7843d8,[4*]Nc1cccc([21*])c1,aza
FRAG_db06f92656,JAK2_e3b8202d52,[14*]COC[18*],oxa
FRAG_fe61f5e473,JAK2_e3b8202d52,[14*]COCC=C[20*],oxa
FRAG_26c367c120,JAK2_e3b8202d52,[14*]COCC=CC[21*],oxa
FRAG_bb2ae42448,JAK2_e3b8202d52,[14*]COCC=CCO[22*],dioxa
FRAG_66ff5199f9,JAK2_e3b8202d52,[14*]COCC=CCOC[23*],dioxa
FRAG_2157efacb7,JAK2_e3b8202d52,[15*]OCC=C[20*],oxa
FRAG_05c944b42d,JAK2_e3b8202d52,[15*]OCC=CC[21*],oxa
FRAG_9f64555fd9,JAK2_e3b8202d52,[15*]OCC=CCO[22*],dioxa
FRAG_5106fa549f,JAK2_e3b8202d52,[15*]OCC=CCOC[23*],dioxa
FRAG_5921c55400,JAK2_e3b8202d52,[16*]CC=C[20*],alkyl
FRAG_4dc3eab1de,JAK2_e3b8202d52,[16*]CC=CC[21*],alkyl
FRAG_d9140f5c88,JAK2_e3b8202d52,[16*]CC=CCO[22*],oxa
FRAG_ac472685c4,JAK2_e3b8202d52,[16*]CC=CCOC[23*],oxa
FRAG_0faaaff2b1,JAK2_e3b8202d52,[16*]CC=CCOCc1cccc([29*])c1,oxa
FRAG_503f6cdb13,JAK2_e3b8202d52,[17*]C=CC[21*],alkyl
FRAG_60b1c38c2d,JAK2_e3b8202d52,[17*]C=CCO[22*],oxa
FRAG_6b50d257b9,JAK2_e3b8202d52,[17*]C=CCOC[23*],oxa
FRAG_9de6768f90,JAK2_e3b8202d52,[17*]C=CCOCc1cccc([29*])c1,oxa
FRAG_60c0143d21,JAK2_e3b8202d52,[19*]COC[23*],oxa
FRAG_ab11918407,JAK2_e3b8202d52,[19*]COCc1cccc([29*])c1,oxa
FRAG_e3f89259c3,JAK2_e3b8202d52,[20*]OCc1cccc([29*])c1,oxa
FRAG_26ee919a4f,JAK2_e3b8202d52,[21*]Cc1cccc([29*])c1,alkyl
FRAG_8b4b981bfb,JAK2_e3b8202d52,[22*]c1cccc([29*])c1,alkyl
FRAG_b7899fa904,JAK2_e3b8202d52,[22*]c1cccc(-c2ccnc([35*])n2)c1,diaza
FRAG_5f40b2ea0f,JAK2_e3b8202d52,[27*]c1ccnc([35*])n1,diaza
FRAG_d7e6eff06b,JAK2_e3b8202d52,[12*]Nc1nccc([27*])n1,diaza
FRAG_23650c4c38,JAK2_b065db2dc7,[4*]/N=c1/nccc([30*])[nH]1,diaza
FRAG_17b85b23f9,JAK2_b065db2dc7,[16*]COC[21*],oxa
FRAG_9203201dcd,JAK2_b065db2dc7,[16*]COC/C=C/[23*],oxa
FRAG_653eb15b29,JAK2_b065db2dc7,[16*]COC/C=C/C[24*],oxa
FRAG_b9938c8f9e,JAK2_b065db2dc7,[16*]COC/C=C/CO[25*],dioxa
FRAG_3dbf4943b6,JAK2_b065db2dc7,[16*]COC/C=C/COC[26*],dioxa
FRAG_ee273f5ad0,JAK2_b065db2dc7,[18*]OC/C=C/[23*],oxa
FRAG_8df0559813,JAK2_b065db2dc7,[18*]OC/C=C/C[24*],oxa
FRAG_f22d978997,JAK2_b065db2dc7,[18*]OC/C=C/CO[25*],dioxa
FRAG_2c1842360c,JAK2_b065db2dc7,[18*]OC/C=C/COC[26*],dioxa
FRAG_c2905d8536,JAK2_b065db2dc7,[19*]C/C=C/[23*],alkyl
FRAG_c54cda4aef,JAK2_b065db2dc7,[19*]C/C=C/C[24*],alkyl
FRAG_b59a7dbba1,JAK2_b065db2dc7,[19*]C/C=C/CO[25*],oxa
FRAG_0c1249b806,JAK2_b065db2dc7,[19*]C/C=C/COC[26*],oxa
FRAG_f0d592cb53,JAK2_b065db2dc7,[19*]C/C=C/COCc1cccc([32*])c1,oxa
FRAG_43b5dbcce5,JAK2_b065db2dc7,[20*]/C=C/C[24*],alkyl
FRAG_bb5296c180,JAK2_b065db2dc7,[20*]/C=C/CO[25*],oxa
FRAG_b5ece8c1cb,JAK2_b065db2dc7,[20*]/C=C/COC[26*],oxa
FRAG_4dd0f6dc69,JAK2_b065db2dc7,[20*]/C=C/COCc1cccc([32*])c1,oxa
FRAG_07114537a0,JAK2_b065db2dc7,[22*]COC[26*],oxa
FRAG_86d180e258,JAK2_b065db2dc7,[22*]COCc1cccc([32*])c1,oxa
FRAG_5c59b8c318,JAK2_b065db2dc7,[23*]OCc1cccc([32*])c1,oxa
FRAG_0a83fa5c99,JAK2_b065db2dc7,[24*]Cc1cccc([32*])c1,alkyl
FRAG_235a175216,JAK2_b065db2dc7,[25*]c1cccc([32*])c1,alkyl
FRAG_b9823b867f,JAK2_1c395c5584,[1*]C/C=C/[5*],alkyl
FRAG_09e18c47da,JAK2_1c395c5584,[1*]C/C=C/C[6*],alkyl
FRAG_0be46d50cb,JAK2_1c395c5584,[1*]C/C=C/CC([8*])=O,oxa
FRAG_cd368df161,JAK2_1c395c5584,[1*]C/C=C/CC(=O)N[9*],oxa_aza
FRAG_37f180b6a1,JAK2_1c395c5584,[2*]N(C)Cc1cccc(N[19*])c1,diaza
FRAG_122ee6854b,JAK2_1c395c5584,[2*]N(C)Cc1cccc([21*])c1,aza
FRAG_fb053ec553,JAK2_1c395c5584,[2*]N(C)C[26*],aza
FRAG_af9b14777e,JAK2_1c395c5584,[2*]/C=C/C[6*],alkyl
FRAG_f47ec2d7bc,JAK2_1c395c5584,[2*]/C=C/CC([8*])=O,oxa
FRAG_d1296e27a5,JAK2_1c395c5584,[2*]/C=C/CC(=O)N[9*],oxa_aza
FRAG_852fb68bd7,JAK2_1c395c5584,[2*]/C=C/CC(=O)Nc1cccc([15*])c1,oxa_aza
FRAG_293334a1f8,JAK2_1c395c5584,[3*]CN(C)Cc1cccc(N[19*])c1,diaza
FRAG_1897b3c203,JAK2_1c395c5584,[3*]CN(C)Cc1cccc([21*])c1,aza
FRAG_75b4524c47,JAK2_1c395c5584,[3*]CN(C)C[26*],aza
FRAG_34feaabfd3,JAK2_1c395c5584,[3*]CN([28*])C,aza
FRAG_1fff43dccf,JAK2_1c395c5584,[4*]CC([8*])=O,oxa
FRAG_0956f3a5bb,JAK2_1c395c5584,[4*]CC(=O)N[9*],oxa_aza
FRAG_153547e949,JAK2_1c395c5584,[4*]CC(=O)Nc1cccc([15*])c1,oxa_aza
FRAG_031eb5bbd7,JAK2_1c395c5584,[5*]/C=C/CN(C)Cc1cccc([21*])c1,aza
FRAG_d7289ebd4a,JAK2_1c395c5584,[5*]/C=C/CN(C)C[26*],aza
FRAG_f263d2775f,JAK2_1c395c5584,[5*]/C=C/CN([28*])C,aza
FRAG_87fe7e40aa,JAK2_1c395c5584,[5*]C(=O)N[9*],oxa_aza
FRAG_7377499ce9,JAK2_1c395c5584,[5*]C(=O)Nc1cccc([15*])c1,oxa_aza
FRAG_59ae5bbc82,JAK2_1c395c5584,[6*]C/C=C/CN(C)C[26*],aza
FRAG_75a1978545,JAK2_1c395c5584,[6*]C/C=C/CN([28*])C,aza
FRAG_a6437d61c2,JAK2_1c395c5584,[6*]Nc1cccc([15*])c1,aza
FRAG_c692e69476,JAK2_1c395c5584,[8*]C(=O)C/C=C/CN(C)C[26*],oxa_aza
FRAG_d8bb7e9bf8,JAK2_1c395c5584,[8*]C(=O)C/C=C/CN([28*])C,oxa_aza
FRAG_8fc250035e,JAK2_1c395c5584,[8*]c1cccc([15*])c1,alkyl
FRAG_1512cbf459,JAK2_1c395c5584,[8*]c1cccc(-c2ccnc([21*])n2)c1,diaza
FRAG_772e4287be,JAK2_1c395c5584,[9*]NC(=O)C/C=C/CN(C)C[26*],aza_oxa
FRAG_017079dd00,JAK2_1c395c5584,[9*]NC(=O)C/C=C/CN([28*])C,aza_oxa
FRAG_a1fe082c36,JAK2_1c395c5584,[13*]c1ccnc([21*])n1,diaza
FRAG_1f82ee13c1,JAK2_1c395c5584,[13*]c1ccnc(N[22*])n1,diaza
FRAG_5b0841cade,JAK2_1c395c5584,[19*]Nc1cccc([28*])c1,aza
FRAG_0a861a4a20,JAK2_1c395c5584,[1*]Cc1cccc(N[19*])c1,aza
FRAG_c1405a4c53,JAK2_1c395c5584,[21*]c1cccc([28*])c1,alkyl
FRAG_de2f78f199,JAK2_1c395c5584,[1*]Cc1cccc([21*])c1,alkyl
FRAG_07d1c3296b,JAK2_4c1cea8d33,[7*]COC[11*],oxa
FRAG_2df8c88da2,JAK2_4c1cea8d33,[7*]COCC=C[13*],oxa
FRAG_c684e19ecd,JAK2_4c1cea8d33,[7*]COCC=CC[14*],oxa
FRAG_00758ede69,JAK2_4c1cea8d33,[7*]COCC=CCO[15*],dioxa
FRAG_2430522eeb,JAK2_4c1cea8d33,[7*]COCC=CCOC[16*],dioxa
FRAG_98ae511043,JAK2_4c1cea8d33,[8*]c1cc([35*])ccc1OC,oxa
FRAG_c8eb5dae58,JAK2_4c1cea8d33,[8*]OCC=C[13*],oxa
FRAG_12a807375a,JAK2_4c1cea8d33,[8*]OCC=CC[14*],oxa
FRAG_9b352965ca,JAK2_4c1cea8d33,[8*]OCC=CCO[15*],dioxa
FRAG_a9cc7f46bb,JAK2_4c1cea8d33,[8*]OCC=CCOC[16*],dioxa
FRAG_25e7255ffb,JAK2_4c1cea8d33,[9*]Cc1cc([35*])ccc1OC,oxa
FRAG_76f11cd024,JAK2_4c1cea8d33,[9*]CC=C[13*],alkyl
FRAG_ed6e694b30,JAK2_4c1cea8d33,[9*]CC=CC[14*],alkyl
FRAG_c264a2976d,JAK2_4c1cea8d33,[9*]CC=CCO[15*],oxa
FRAG_eb20766e40,JAK2_4c1cea8d33,[9*]CC=CCOC[16*],oxa
FRAG_67d240dc80,JAK2_4c1cea8d33,[10*]OCc1cc([35*])ccc1OC,dioxa
FRAG_d6b1683d7f,JAK2_4c1cea8d33,[10*]C=CC[14*],alkyl
FRAG_f565df3c8c,JAK2_4c1cea8d33,[10*]C=CCO[15*],oxa
FRAG_fd28e3bee4,JAK2_4c1cea8d33,[10*]C=CCOC[16*],oxa
FRAG_decba2b6ea,JAK2_4c1cea8d33,[11*]COCc1cc([35*])ccc1OC,dioxa
FRAG_244f04b5de,JAK2_4c1cea8d33,[12*]COC[16*],oxa
FRAG_dea75602d1,JAK2_4c1cea8d33,[5*]c1ccnc(N[18*])n1,diaza
FRAG_73cae605ef,JAK2_4c1cea8d33,[5*]c1ccnc([30*])n1,diaza
FRAG_1dad57df44,JAK2_7397607b96,[1*]CC/C=C\[6*],alkyl
FRAG_4d9a4d291d,JAK2_7397607b96,[1*]CC/C=C\C[7*],alkyl
FRAG_23aa69ab10,JAK2_7397607b96,[1*]CC/C=C\CO[8*],oxa
FRAG_6e2c57a78a,JAK2_7397607b96,[1*]CC/C=C\COc1cccc([14*])c1,oxa
FRAG_3a2aa37a2e,JAK2_7397607b96,[2*]C(=O)Nc1cccc(N[18*])c1,oxa_aza
FRAG_7a6a7c73a8,JAK2_7397607b96,[2*]C(=O)Nc1cccc([20*])c1,oxa_aza
FRAG_4cd6fc7518,JAK2_7397607b96,[2*]C(=O)N[25*],oxa_aza
FRAG_6f6d9dae3a,JAK2_7397607b96,[2*]C/C=C\[6*],alkyl
FRAG_91f5d3bc65,JAK2_7397607b96,[2*]C/C=C\C[7*],alkyl
FRAG_79d720077d,JAK2_7397607b96,[2*]C/C=C\CO[8*],oxa
FRAG_5fc436144c,JAK2_7397607b96,[2*]C/C=C\COc1cccc([14*])c1,oxa
FRAG_cf45f6e9e3,JAK2_7397607b96,[3*]CC(=O)Nc1cccc(N[18*])c1,oxa_aza
FRAG_097baf05f5,JAK2_7397607b96,[3*]CC(=O)Nc1cccc([20*])c1,oxa_aza
FRAG_c19efd650b,JAK2_7397607b96,[3*]CC(=O)N[25*],oxa_aza
FRAG_845f644229,JAK2_7397607b96,[3*]CC([27*])=O,oxa
FRAG_44921d2b48,JAK2_7397607b96,[3*]/C=C\C[7*],alkyl
FRAG_c497cf5144,JAK2_7397607b96,[3*]/C=C\CO[8*],oxa
FRAG_d5a7122d5f,JAK2_7397607b96,[3*]/C=C\COc1cccc([14*])c1,oxa
FRAG_35c9b90623,JAK2_7397607b96,[4*]CCC(=O)Nc1cccc(N[18*])c1,oxa_aza
FRAG_6245ebaedc,JAK2_7397607b96,[4*]CCC(=O)Nc1cccc([20*])c1,oxa_aza
FRAG_8f08f26b70,JAK2_7397607b96,[4*]CCC(=O)N[25*],oxa_aza
FRAG_f47a67cfec,JAK2_7397607b96,[4*]CCC([27*])=O,oxa
FRAG_2950922ac2,JAK2_7397607b96,[5*]COc1cccc([14*])c1,oxa
FRAG_ab7780bb6b,JAK2_7397607b96,[6*]/C=C\CCC(=O)N[25*],oxa_aza
FRAG_9ff65f35c7,JAK2_7397607b96,[6*]/C=C\CCC([27*])=O,oxa
FRAG_9d0b50bdde,JAK2_7397607b96,[6*]Oc1cccc([14*])c1,oxa
FRAG_6e1f0eace6,JAK2_7397607b96,[7*]C/C=C\CCC(=O)N[25*],oxa_aza
FRAG_77d718c64d,JAK2_7397607b96,[7*]C/C=C\CCC([27*])=O,oxa
FRAG_da2adfa7a3,JAK2_7397607b96,[7*]c1cccc([14*])c1,alkyl
FRAG_117267dffb,JAK2_7397607b96,[7*]c1cccc(-c2ccnc([20*])n2)c1,diaza
FRAG_c69041b009,JAK2_7397607b96,[8*]OC/C=C\CCC(=O)N[25*],oxa_aza
FRAG_99615f164d,JAK2_7397607b96,[8*]OC/C=C\CCC([27*])=O,dioxa
FRAG_1343136dea,JAK2_7397607b96,[12*]c1ccnc([20*])n1,diaza
FRAG_63ce847fe2,JAK2_7397607b96,[12*]c1ccnc(N[21*])n1,diaza
FRAG_23e7e74325,JAK2_7397607b96,[18*]Nc1cccc([27*])c1,aza
FRAG_3c6987f5c0,JAK2_7397607b96,[1*]Nc1cccc(N[18*])c1,diaza
FRAG_914848cf2e,JAK2_7397607b96,[20*]c1cccc([27*])c1,alkyl
FRAG_07f01452b1,JAK2_7397607b96,[1*]Nc1cccc([20*])c1,aza
FRAG_0c3bd14d47,JAK2_256b00588d,[5*]c1ccnc([13*])n1,diaza
FRAG_b81e5f860c,JAK2_256b00588d,[5*]c1ccnc(N[14*])n1,diaza
FRAG_bff616ac03,JAK2_256b00588d,[7*]c1cc(F)cc(COCC=C[30*])c1,oxa
FRAG_f39e0e3fc6,JAK2_256b00588d,[7*]c1cc(F)cc(COC[32*])c1,oxa
FRAG_7b122fab79,JAK2_256b00588d,[7*]c1cc(F)cc(CO[33*])c1,oxa
FRAG_93761c4886,JAK2_256b00588d,[7*]c1cc(F)cc(C[34*])c1,alkyl
FRAG_fc73f534bf,JAK2_256b00588d,[7*]c1cc([35*])cc(F)c1,alkyl
FRAG_4272f7a53e,JAK2_256b00588d,[26*]COC[31*],oxa
FRAG_ec9750eeab,JAK2_256b00588d,[26*]COCC=C[33*],oxa
FRAG_2583ba8446,JAK2_256b00588d,[26*]COCC=CC[34*],oxa
FRAG_745ff50683,JAK2_256b00588d,[26*]COCC=CCO[35*],dioxa
FRAG_ebb1f01ae1,JAK2_256b00588d,[3*]COCC=CCOC[26*],dioxa
FRAG_debf74f6e7,JAK2_256b00588d,[28*]OCC=C[33*],oxa
FRAG_5cecefba1d,JAK2_256b00588d,[28*]OCC=CC[34*],oxa
FRAG_945e1390c9,JAK2_256b00588d,[28*]OCC=CCO[35*],dioxa
FRAG_9ea46a166c,JAK2_256b00588d,[3*]COCC=CCO[28*],dioxa
FRAG_16a1935d71,JAK2_256b00588d,[29*]CC=C[33*],alkyl
FRAG_a5cc4a5b33,JAK2_256b00588d,[29*]CC=CC[34*],alkyl
FRAG_c1a5fee279,JAK2_256b00588d,[29*]CC=CCO[35*],oxa
FRAG_90b411c5e1,JAK2_256b00588d,[3*]COCC=CC[29*],oxa
FRAG_1c387ec410,JAK2_256b00588d,[30*]C=CC[34*],alkyl
FRAG_7ca4bcc62a,JAK2_256b00588d,[30*]C=CCO[35*],oxa
FRAG_d551d50a37,JAK2_256b00588d,[3*]COCC=C[30*],oxa
FRAG_13a8936d49,JAK2_256b00588d,[3*]COC[32*],oxa
FRAG_65332929dd,JAK2_d3faa600af,[6*]COC[10*],oxa
FRAG_7e60bf01c6,JAK2_d3faa600af,[6*]COCC=C[12*],oxa
FRAG_fa43a6153a,JAK2_d3faa600af,[6*]COCC=CC[13*],oxa
FRAG_a8a57eadb3,JAK2_d3faa600af,[6*]COCC=CCO[14*],dioxa
FRAG_bd1e70479b,JAK2_d3faa600af,[6*]COCC=CCOC[15*],dioxa
FRAG_afac32c80c,JAK2_d3faa600af,[7*]c1cc([34*])ccc1F,alkyl
FRAG_b694ef819b,JAK2_d3faa600af,[7*]OCC=C[12*],oxa
FRAG_43b06e71a3,JAK2_d3faa600af,[7*]OCC=CC[13*],oxa
FRAG_d7d74a2296,JAK2_d3faa600af,[7*]OCC=CCO[14*],dioxa
FRAG_bdf292f309,JAK2_d3faa600af,[7*]OCC=CCOC[15*],dioxa
FRAG_b6a90ffa67,JAK2_d3faa600af,[8*]Cc1cc([34*])ccc1F,alkyl
FRAG_b5ce8c68e4,JAK2_d3faa600af,[8*]CC=C[12*],alkyl
FRAG_1bb80a2675,JAK2_d3faa600af,[8*]CC=CC[13*],alkyl
FRAG_c3364bf128,JAK2_d3faa600af,[8*]CC=CCO[14*],oxa
FRAG_f0d54b7cce,JAK2_d3faa600af,[8*]CC=CCOC[15*],oxa
FRAG_cbb7614d94,JAK2_d3faa600af,[9*]OCc1cc([34*])ccc1F,oxa
FRAG_1949579d06,JAK2_d3faa600af,[9*]C=CC[13*],alkyl
FRAG_b56cd5fab6,JAK2_d3faa600af,[9*]C=CCO[14*],oxa
FRAG_0bad3ec756,JAK2_d3faa600af,[9*]C=CCOC[15*],oxa
FRAG_76b9dd8f2b,JAK2_d3faa600af,[10*]COCc1cc([34*])ccc1F,oxa
FRAG_c4288d5a28,JAK2_d3faa600af,[11*]COC[15*],oxa
FRAG_4b04e5a7c1,JAK2_d3faa600af,[12*]C=CCOCc1cc([34*])ccc1F,oxa
FRAG_5170448b17,JAK2_d3faa600af,[4*]c1ccnc(N[17*])n1,diaza
FRAG_d0a6da8a74,JAK2_d3faa600af,[4*]c1ccnc([29*])n1,diaza
FRAG_65760af242,JAK2_ddd315e2f6,[1*]COC[5*],oxa
FRAG_89d3c1cbae,JAK2_ddd315e2f6,[1*]COCc1cccc([11*])c1,oxa
FRAG_cd2861c31d,JAK2_ddd315e2f6,[2*]C=CCOC[20*],oxa
FRAG_7ad9400e62,JAK2_ddd315e2f6,[2*]C=CCO[32*],oxa
FRAG_cd152d82e7,JAK2_ddd315e2f6,[2*]C=CC[33*],alkyl
FRAG_2284da418f,JAK2_ddd315e2f6,[2*]OCc1cccc([11*])c1,oxa
FRAG_1541090595,JAK2_ddd315e2f6,[3*]CC=CCOC[20*],oxa
FRAG_815aff8f56,JAK2_ddd315e2f6,[3*]CC=CCO[32*],oxa
FRAG_96b5f745ac,JAK2_ddd315e2f6,[3*]CC=CC[33*],alkyl
FRAG_bd13deecf0,JAK2_ddd315e2f6,[3*]CC=C[34*],alkyl
FRAG_df69cb23e7,JAK2_ddd315e2f6,[3*]Cc1cccc([11*])c1,alkyl
FRAG_f8aee0f56f,JAK2_ddd315e2f6,[4*]OCC=CCOC[20*],dioxa
FRAG_490fd0807a,JAK2_ddd315e2f6,[4*]OCC=CCO[32*],dioxa
FRAG_0715abb6a1,JAK2_ddd315e2f6,[4*]OCC=CC[33*],oxa
FRAG_51955be605,JAK2_ddd315e2f6,[4*]OCC=C[34*],oxa
FRAG_acea25790a,JAK2_ddd315e2f6,[4*]c1cccc([11*])c1,alkyl
FRAG_78e2c727ba,JAK2_ddd315e2f6,[4*]c1cccc(-c2ccnc([17*])n2)c1,diaza
FRAG_4fd0ff6aed,JAK2_ddd315e2f6,[5*]COCC=CCOC[20*],dioxa
FRAG_1d66920e82,JAK2_ddd315e2f6,[5*]COCC=CCO[32*],dioxa
FRAG_1ba34303e0,JAK2_ddd315e2f6,[5*]COCC=CC[33*],oxa
FRAG_274f0bfae2,JAK2_ddd315e2f6,[5*]COCC=C[34*],oxa
FRAG_f88cd3b846,JAK2_ddd315e2f6,[9*]c1ccnc([17*])n1,diaza
FRAG_6e0e1e3a34,JAK2_ddd315e2f6,[9*]c1ccnc(N[18*])n1,diaza
FRAG_798beeafbf,JAK2_ddd315e2f6,[11*]c1cccc(COCC=CC[33*])c1,oxa
FRAG_7ca3bcc077,JAK2_ddd315e2f6,[11*]c1cccc(COCC=C[34*])c1,oxa
FRAG_cbb2090d5f,JAK2_ddd315e2f6,*COC[20*],oxa
FRAG_9b139a9d77,JAK2_0f8fe1bc4c,[6*]c1ccnc([13*])c1,aza
FRAG_bddd781949,JAK2_0f8fe1bc4c,[6*]c1ccnc(O[14*])c1,aza_oxa
FRAG_198d03d233,JAK2_0f8fe1bc4c,[6*]c1ccnc(OC[15*])c1,aza_oxa
FRAG_bf1e150fbb,JAK2_0f8fe1bc4c,[6*]c1ccnc(OCC[16*])c1,aza_oxa
FRAG_8310dec745,JAK2_0f8fe1bc4c,[6*]c1ccnc(OCC/C=C/[18*])c1,aza_oxa
FRAG_f461d200bc,JAK2_0f8fe1bc4c,[6*]c1ccnc(OCC/C=C/C[19*])c1,aza_oxa
FRAG_a82f054dcf,JAK2_0f8fe1bc4c,[7*]c1nc(N[23*])ncc1C,diaza
FRAG_00b9cf0ef3,JAK2_0f8fe1bc4c,[7*]c1nc([35*])ncc1C,diaza
FRAG_d85ad09812,JAK2_0f8fe1bc4c,[11*]OCC[16*],oxa
FRAG_8a7e63ed73,JAK2_0f8fe1bc4c,[11*]OCC/C=C/[18*],oxa
FRAG_8aa6310556,JAK2_0f8fe1bc4c,[11*]OCC/C=C/C[19*],oxa
FRAG_1903446ed3,JAK2_0f8fe1bc4c,[11*]OCC/C=C/CO[20*],dioxa
FRAG_bce5c84ccb,JAK2_0f8fe1bc4c,[11*]OCC/C=C/COC[21*],dioxa
FRAG_9c34147365,JAK2_0f8fe1bc4c,[13*]CC/C=C/[18*],alkyl
FRAG_679139f6e6,JAK2_0f8fe1bc4c,[13*]CC/C=C/C[19*],alkyl
FRAG_6cb8dcc63c,JAK2_0f8fe1bc4c,[13*]CC/C=C/CO[20*],oxa
FRAG_815e5108cd,JAK2_0f8fe1bc4c,[13*]CC/C=C/COC[21*],oxa
FRAG_3c5ed2aca2,JAK2_0f8fe1bc4c,[14*]C/C=C/[18*],alkyl
FRAG_7a5cd95744,JAK2_0f8fe1bc4c,[14*]C/C=C/C[19*],alkyl
